p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.32601882251843e-24	1.64812110759848	1	0.989	2.17559908210598e-20	LG	CG8157
1.50313088201665e-21	1.21558094931159	0.92	0.764	2.46618683812472e-17	LG	CG42807
3.32414036266937e-18	1.09021490025533	0.822	0.416	5.45391709303164e-14	LG	CG33460
1.33747938675781e-08	1.00723289757612	0.472	0.157	0.000219440242985353	LG	PGRP-LB
5.3475155810725e-39	1.41249086990371	0.966	0.883	8.77366881386566e-35	Circ	lncRNA:CR40469
2.89014767948125e-38	3.13571905508065	0.82	0.061	4.74186529772489e-34	Circ	28SrRNA-Psi:CR45855
2.77323370044743e-33	1.86078625734603	0.933	0.571	4.55004453232409e-29	Circ	pre-rRNA:CR45856
1.52903052907261e-30	1.53159199271226	0.854	0.301	2.50868038904943e-26	Circ	Lsd-2
3.28379379263177e-30	1.77942456464443	0.899	0.411	5.38772047557095e-26	Circ	CG8501
6.77916370169376e-29	1.02911870187904	0.989	0.914	1.1122573885369e-24	Circ	Glt
6.89458303964064e-26	1.05345040176963	0.921	0.663	1.13119423931384e-21	Circ	Ance-5
8.08296429141792e-25	1.21962564248225	0.809	0.454	1.32617195129294e-20	Circ	kdn
1.30169023749438e-22	2.99610859764306	0.685	0.153	2.13568317265704e-18	Circ	28SrRNA-Psi:CR45859
8.17593377844672e-22	1.14859231050762	0.708	0.141	1.34142545502975e-17	Circ	fat-spondin
2.66897555512059e-21	1.0770164115563	0.966	0.865	4.37898819328635e-17	Circ	Ppn
1.19647162902686e-18	1.19421716406249	0.629	0.117	1.96305100174438e-14	Circ	nrv3
3.16117686847576e-17	1.33158498122997	0.596	0.098	5.18654288810817e-13	Circ	Pde1c
8.38065671468815e-16	1.07516526827071	0.865	0.497	1.37501434717888e-11	Circ	sty
2.46458329195582e-14	1.09947985316073	0.393	0.043	4.04364180711191e-10	Circ	LpR2
7.97550766227289e-13	1.53537127828511	0.775	0.362	1.30854154214911e-08	Circ	18SrRNA-Psi:CR41602
