p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.00777838371928e-24	1.64359035528765	1	0.989	1.61960064047525e-20	LG	CG8157
4.02079280728927e-22	1.22055286476737	0.92	0.78	6.46181612059458e-18	LG	CG42807
8.31104002184113e-18	1.03841614369413	0.822	0.418	1.33566724191009e-13	LG	CG33460
4.00504120817331e-09	1.02137664967426	0.472	0.143	6.43650172565532e-05	LG	PGRP-LB
6.11273858740906e-38	3.06830209843817	0.813	0.061	9.8237821838251e-34	Circ	28SrRNA-Psi:CR45855
2.18624949415854e-32	1.54466179136283	0.868	0.301	3.51352156206219e-28	Circ	Lsd-2
9.0053979466576e-31	1.80530418253555	0.901	0.411	1.44725750400734e-26	Circ	CG8501
6.54529642669183e-30	1.047801670131	0.989	0.914	1.05189458873364e-25	Circ	Glt
1.7397639852648e-26	1.07826771606853	0.912	0.663	2.79597470071905e-22	Circ	Ance-5
2.23283902829377e-25	1.24473736618839	0.824	0.454	3.58839560237092e-21	Circ	kdn
1.61563117162628e-22	1.07788129016576	0.978	0.865	2.59648085592059e-18	Circ	Ppn
3.47453213585903e-22	2.94591186283267	0.681	0.153	5.58392059553905e-18	Circ	28SrRNA-Psi:CR45859
4.90712936744539e-22	1.13620861153969	0.703	0.141	7.88624760642149e-18	Circ	fat-spondin
8.17559317256282e-19	1.19167771965412	0.626	0.117	1.31389957876257e-14	Circ	nrv3
3.47588467746429e-18	1.0262087680541	0.978	0.822	5.58609426515286e-14	Circ	Hsc70-3
3.13653196115229e-17	1.3164683741376	0.593	0.098	5.04072051476785e-13	Circ	Pde1c
3.4566898649149e-16	1.07805657193183	0.857	0.497	5.55524628190473e-12	Circ	sty
1.62060896832462e-14	1.09874492061105	0.396	0.043	2.6044806729945e-10	Circ	LpR2
2.03148982862997e-14	1.54706983001191	0.802	0.362	3.26480730359123e-10	Circ	18SrRNA-Psi:CR41602
