p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
6.90543320110282e-306	2.77863971873325	1	0.009	1.07310431945138e-301	3	Antp
6.27123596803207e-304	2.63892346621127	0.875	0.005	9.74550069432184e-300	3	tau
1.04987022708963e-245	3.78908275824381	0.656	0.003	1.63149833289728e-241	3	mthl7
1.19446006789906e-232	2.11965510459192	0.812	0.008	1.85619094551514e-228	3	CG15549
7.49914739298563e-193	3.7454801620361	0.875	0.016	1.16536750486997e-188	3	CG9451
9.13664704090411e-134	0.936743117408875	0.438	0.004	1.4198349501565e-129	3	Toll-4
1.20322449746271e-126	0.876131653918788	0.406	0.003	1.86981086905705e-122	3	CG34353
1.51219975572914e-111	5.10242928496382	1	0.053	2.34995842040308e-107	3	CG15550
3.70913401049832e-100	0.818713217157695	0.312	0.002	5.7639942523144e-96	3	tinc
2.25664056985259e-92	2.786540973176	0.875	0.047	3.50681944555093e-88	3	ImpL2
5.61893259645236e-92	1.74691049468015	0.719	0.029	8.73182125488697e-88	3	CG15115
1.51063018380672e-75	2.02904041574109	0.812	0.052	2.34751930563564e-71	3	CG6287
6.51530047039114e-73	3.39212003790438	0.75	0.045	1.01247769309878e-68	3	Pepck
1.41149764958083e-66	2.28001776937107	0.906	0.079	2.19346734744861e-62	3	fax
2.75996982901428e-66	2.12361405220775	0.875	0.073	4.28899311428818e-62	3	CG30054
5.0824391384629e-60	2.60669682403623	1	0.121	7.89811042117135e-56	3	CG44325
1.10898269304525e-58	1.35607926646078	0.531	0.026	1.72335910499232e-54	3	CG30148
1.3443429351507e-58	2.17693421986544	0.75	0.059	2.08910892122419e-54	3	CR44430
1.91013565423245e-57	1.44174603261815	0.312	0.007	2.96835080667723e-53	3	CG4115
1.97604064534122e-51	0.597126393611587	0.312	0.009	3.07076716286025e-47	3	GILT2
3.08535721075669e-42	2.11873036486589	0.75	0.087	4.79464510551589e-38	3	kn
2.64429599238513e-39	3.29281393612904	0.844	0.129	4.10923597216649e-35	3	CG15784
6.51122341356193e-36	3.50940049711972	0.938	0.203	1.01184411846752e-31	3	CG6023
2.18048557599196e-35	0.79038873141389	0.281	0.011	3.3884745850915e-31	3	CG10508
3.18873791418224e-32	1.92428604999312	0.938	0.232	4.9552987186392e-28	3	Fur1
3.39005955180936e-32	1.21385779131563	0.5	0.047	5.26815254351175e-28	3	sm
6.75331869537199e-32	1.02424726231154	0.469	0.041	1.04946572526081e-27	3	noc
8.09011919318973e-26	1.81694357967198	1	0.393	1.25720452262168e-21	3	ced-6
4.92055427508193e-25	2.24919964723765	1	0.496	7.64654134347732e-21	3	CG12163
2.38746044408728e-21	0.890132666560002	0.375	0.039	3.71011353011163e-17	3	CG13437
4.23715186370228e-21	1.45636499183632	1	0.945	6.58453399619334e-17	3	CG2865
9.02051856469591e-21	0.991096752553178	0.406	0.046	1.40178858495374e-16	3	rdgA
1.92049798783002e-20	1.86411871137311	1	0.691	2.98445387308786e-16	3	Gel
2.25010779479792e-20	1.20968696582064	0.531	0.088	3.49666751311597e-16	3	Dys
6.69047202343998e-18	1.26070787997111	1	0.872	1.03969935244257e-13	3	AnxB11
2.71048019455169e-17	1.49142079182627	0.938	0.585	4.21208622233333e-13	3	CrebA
7.10760768978307e-17	0.985676537767319	0.562	0.119	1.10452223499229e-12	3	fend
1.21466440542015e-16	1.77012776861682	0.938	0.561	1.88758848602291e-12	3	ham
5.32924320002757e-16	1.1914339602262	1	0.972	8.28164393284284e-12	3	CR43855
1.3947904786801e-15	0.646853735490593	0.312	0.038	2.16750440386888e-11	3	Ugt86Da
1.27881860077445e-14	1.76847281079694	0.875	0.516	1.9872841056035e-10	3	h
5.69741818503255e-14	1.27234767163021	0.969	0.886	8.85378785954058e-10	3	CG8620
2.64135641566167e-13	1.16853893295016	0.562	0.15	4.10466786993824e-09	3	CR46035
3.60271607672292e-13	0.736371154640404	1	0.992	5.59862078322741e-09	3	alphaTub84B
5.44799508860178e-13	1.03122165682225	0.719	0.294	8.46618436768717e-09	3	CG18815
1.18152371832795e-12	1.29969353417319	0.625	0.213	1.83608785828164e-08	3	elB
1.98695846733952e-12	0.940501687383006	0.5	0.127	3.08773345824561e-08	3	CG34376
2.8776883171466e-12	0.926476391975584	0.469	0.112	4.47192764484582e-08	3	sba
2.91779162761143e-12	1.47345973008509	0.688	0.289	4.53424818930816e-08	3	CG43739
2.05987313300292e-11	1.22785539053714	0.844	0.643	3.20104284868654e-07	3	brat
2.09929611614708e-11	1.00389436063452	1	0.827	3.26230616449257e-07	3	Hsromega
2.75034877141772e-11	0.874630225169268	0.438	0.104	4.27404199078314e-07	3	CG11337
4.28125316496382e-11	0.566412555940681	1	0.978	6.65306741835377e-07	3	His4r
4.4520873170822e-11	0.896801411759389	1	0.865	6.91854369074574e-07	3	Gapdh2
5.57711618311453e-11	0.801180073366549	1	0.935	8.66683854855998e-07	3	Oda
7.31394777612983e-11	1.30856577840824	0.812	0.522	1.13658748441058e-06	3	CG32138
7.40563503798539e-11	0.95665185018827	0.938	0.828	1.15083568490293e-06	3	CG5953
8.46219556832772e-11	1.12752199481301	0.719	0.355	1.31502519131813e-06	3	CG5059
1.42070994128331e-10	1.0613550414347	0.938	0.546	2.20778324875427e-06	3	IM18
1.66319545370039e-10	1.01689533577716	0.781	0.394	2.5846057350504e-06	3	ITP
2.85597188678574e-10	0.724509459106831	1	0.993	4.43818031206504e-06	3	CR40469
4.59120092338719e-10	0.959216237054475	0.938	0.788	7.13472623494369e-06	3	ATP8B
5.83960655226917e-10	0.805681743550564	1	0.901	9.07474858222628e-06	3	Ance
7.48372177026865e-10	1.02135719292713	0.875	0.775	1.16297036309975e-05	3	CG13631
1.02974687822431e-09	0.870170338683222	0.969	0.918	1.60022664876059e-05	3	Xrp1
1.17550750880122e-09	1.15363339553444	0.656	0.285	1.8267386686771e-05	3	CG6891
1.1930730760543e-09	1.10650480488108	0.594	0.237	1.85403556018838e-05	3	aPKC
1.36118863335794e-09	1.02710932254719	1	0.963	2.11528713623824e-05	3	Hsc70-3
2.51432308651192e-09	0.797888342227322	1	0.983	3.90725807643953e-05	3	CR34335
8.76481765536143e-09	0.962693696642615	0.844	0.74	0.000136205266364317	3	sqh
1.35468406226335e-08	1.09695752848004	0.719	0.475	0.000210517903275724	3	capu
1.46556199055833e-08	0.575557364242132	1	0.997	0.000227748333332765	3	CG9821
1.51565923914319e-08	1.22079616154651	0.719	0.386	0.000235533445762852	3	PGRP-LB
3.38182911088616e-08	0.786186272233795	0.531	0.19	0.000525536243831709	3	Lip4
3.67446923951897e-08	0.901745240465773	0.938	0.821	0.000571012519821248	3	Chmp1
4.39151697105287e-08	0.92102746116708	0.344	0.089	0.000682441737301615	3	CG13004
5.67146420987342e-08	0.568069144420047	0.281	0.057	0.00088134553821433	3	Inos
5.76481404192617e-08	0.94241986112534	0.656	0.387	0.000895852102115327	3	CG17508
1.58379939973979e-07	1.10875505332534	0.75	0.517	0.00246122426719564	3	Hex-A
1.80288503790846e-07	0.937765040892767	0.812	0.714	0.00280168334890975	3	CG32103
1.97115212774842e-07	0.897827756367993	0.531	0.234	0.00306317040652104	3	pdgy
2.9622726891166e-07	1.31674245085388	0.594	0.303	0.0046033717588872	3	ftz-f1
3.36415104891757e-07	0.785578159305771	0.75	0.498	0.0052278907300179	3	flw
4.64024838554565e-07	0.719497024934841	0.531	0.22	0.00721094599113793	3	CG11686
5.01987330095121e-07	0.957109912097775	0.875	0.888	0.00780088310967818	3	Gadd45
5.98400299363443e-07	0.908455978360427	0.844	0.702	0.00929914065210791	3	CG6770
7.42365452261862e-07	1.10136570668073	0.594	0.296	0.0115363591281493	3	chrb
8.09078602097696e-07	0.530388736668538	1	0.991	0.0125730814765982	3	betaTub56D
8.7493514410478e-07	0.632091592404054	0.656	0.361	0.0135964921393883	3	CG3164
1.06495917060689e-06	0.676445150619565	0.938	0.829	0.016549465511231	3	hdc
1.10985186488955e-06	0.94432210344982	0.812	0.644	0.0172470979803835	3	pirk
2.04060495756472e-06	1.1088605973636	0.688	0.549	0.0317110010405558	3	rdx
2.22919641141023e-06	0.980633652233602	0.625	0.377	0.0346417122333149	3	C3G
3.38560291679603e-06	0.5233031170607	0.969	0.948	0.0526122693270103	3	ERp60
4.47872438648634e-06	0.760196167810222	0.5	0.241	0.0695993769659977	3	dally
5.15022719966637e-06	0.520736526243714	0.969	0.931	0.0800345306828154	3	Rel
5.32707033075176e-06	0.882246740809389	0.719	0.592	0.0827826729398823	3	Dip-B
6.30349989277572e-06	0.815360193028853	0.375	0.133	0.0979563883337346	3	edl
7.82860218759554e-06	0.850663507012854	0.688	0.498	0.121656477995235	3	CG9171
9.66330409820881e-06	0.691692459424141	0.469	0.217	0.150167745686165	3	CG6051
1.14914817938733e-05	1.06265308981997	0.719	0.562	0.178577627076791	3	NijA
1.20098155820336e-05	0.69273067333345	0.781	0.638	0.186632534144802	3	Gapdh1
1.51650915789854e-05	0.633791888952602	0.844	0.83	0.235665523137433	3	LamC
1.88306320261788e-05	0.743948967609456	0.438	0.196	0.292628021686819	3	CG10337
2.1258434297675e-05	0.869339987590049	0.656	0.49	0.33035606898587	3	MESK2
2.27412549700579e-05	0.657353224947101	0.75	0.665	0.353399102234699	3	Eno
2.5285398648226e-05	0.733977157066651	0.656	0.472	0.392935094993432	3	Mdh1
2.65108802605622e-05	0.772229724931645	0.5	0.269	0.411979079249137	3	jim
2.75010108491058e-05	0.768258769561684	0.438	0.195	0.427365708595105	3	Ance-2
3.11864685978675e-05	0.702092874351355	0.406	0.175	0.484637722010862	3	upd3
3.20426094266454e-05	0.756766139137708	0.719	0.625	0.497942150490069	3	CrebB
3.30192013046862e-05	0.653643015802941	0.938	0.88	0.513118388274823	3	CR42862
4.36945963061509e-05	0.63675082763623	0.938	0.887	0.679014026597585	3	Unr
6.47373166045073e-05	0.786745919945199	0.719	0.653	1	3	CG13868
7.37862487288789e-05	0.650434949497933	0.719	0.605	1	3	Nmda1
7.52933328252289e-05	0.882389764168071	0.562	0.383	1	3	Flo2
8.40784124522699e-05	0.405311869780893	1	0.991	1	3	Df31
8.86652507378152e-05	0.820796062684889	0.656	0.551	1	3	GstE12
0.000100034487948401	0.791231092986491	0.688	0.602	1	3	CG9836
0.000129167592290994	0.67305838307097	0.719	0.557	1	3	CG3726
0.000134572572314022	0.504319107345054	0.844	0.807	1	3	fs(1)h
0.000161641425417459	0.487406332222248	0.812	0.81	1	3	l(1)G0156
0.000210074030432827	0.538910658941736	0.438	0.222	1	3	Nup93-1
0.000259362025803593	0.678410813662132	0.5	0.282	1	3	RnrS
0.000274782704042009	0.320423293077593	0.969	0.968	1	3	He
0.000299215372187729	0.57096599278309	0.719	0.64	1	3	mfas
0.00036277901586637	0.48042721714855	0.781	0.648	1	3	CG2918
0.000398909173871113	0.48974143281169	0.781	0.741	1	3	Tm1
0.000421087058930234	0.85338102164163	0.625	0.492	1	3	Ssdp
0.000451990479520106	0.415393524047518	0.875	0.895	1	3	Jra
0.000516375082982077	0.968242329021839	0.562	0.462	1	3	SNF4Agamma
0.000535212078883146	0.76478646690566	0.562	0.388	1	3	Swim
0.000548708225431459	0.746867896914325	0.688	0.646	1	3	ct
0.000589222867569578	0.409920631441223	0.969	0.963	1	3	Imp
0.000633900498120655	0.349893800896265	0.969	0.952	1	3	sty
0.000695171874007684	0.286577639927012	0.938	0.933	1	3	CtBP
0.000785026626282598	0.662230479830602	0.625	0.548	1	3	Atf3
0.00080366996813438	1.01931831913227	0.719	0.67	1	3	emc
0.00100232389561291	0.443598662014733	0.938	0.965	1	3	CG45050
0.00102823255101596	0.502125588177336	0.5	0.323	1	3	jdp
0.00105559661199412	0.628929400856782	0.5	0.33	1	3	CG5535
0.00111985456227231	0.305485664229676	1	0.999	1	3	Act5C
0.00135213270792715	0.410194799730018	0.812	0.798	1	3	Pep
0.00139509753342655	0.291675475036067	0.969	0.969	1	3	Crc
0.00145848790314024	0.28389558262404	0.969	0.971	1	3	mts
0.00154440897272138	0.571389201918436	0.688	0.624	1	3	mask
0.00158776952546839	0.573791646835983	0.688	0.666	1	3	CG9911
0.00160233605517417	0.43022205290525	0.875	0.841	1	3	Ald
0.00180159472465048	0.878522929228765	0.656	0.601	1	3	Spn55B
0.00192543578683422	0.750401032088193	0.375	0.217	1	3	CG5196
0.00203182828088583	0.420491280573896	0.812	0.694	1	3	CG13887
0.00210996323296931	0.502417135934447	0.75	0.677	1	3	Fim
0.00225795991418692	0.621081036970208	0.562	0.459	1	3	Smox
0.00226877332257573	0.841315954310261	0.5	0.372	1	3	BEAF-32
0.00228456087180775	0.544692734228252	0.844	0.843	1	3	twr
0.002300326698341	0.469992018078899	0.438	0.271	1	3	Edc3
0.00241606487792719	0.448625946326003	0.594	0.521	1	3	Rad23
0.00280544477566633	0.585746658394395	0.781	0.829	1	3	olf186-M
0.00289396484930314	0.326214435542884	0.938	0.843	1	3	kay
0.00293583926167263	0.568023598076123	0.562	0.464	1	3	CG18619
0.00303666366018924	0.430910295072765	0.656	0.599	1	3	Esyt2
0.00329206340330091	0.591965200775763	0.406	0.25	1	3	CG32521
0.00348465502325256	0.512015097005955	0.656	0.585	1	3	CG11151
0.00351861494162295	0.32913754678036	0.969	0.994	1	3	GstD1
0.00363022405747257	0.64556488961965	0.5	0.365	1	3	svr
0.00363317852855761	0.644592374685196	0.406	0.239	1	3	IP3K2
0.00401549377723048	0.508242450444088	0.781	0.841	1	3	spen
0.0040282279889672	0.471598925151594	0.5	0.372	1	3	CHES-1-like
0.00429604513026523	0.487380123466291	0.781	0.778	1	3	CG8177
0.00491183080215744	0.493776384715504	0.688	0.671	1	3	CG13585
0.00493297075296694	0.518163732546518	0.438	0.294	1	3	slmb
0.00518246494012219	0.776711959689955	0.438	0.308	1	3	Nmt
0.00522561419703876	0.60340533846723	0.5	0.383	1	3	how
0.00557663583335578	0.387142245175853	0.438	0.288	1	3	CG42231
0.0064781561237198	0.346503110650993	0.781	0.782	1	3	CG6115
0.00660099292971881	0.790375664143707	0.375	0.23	1	3	Ilp6
0.00726080901372335	0.367475134496998	0.781	0.783	1	3	His3.3B
0.00730298287636409	0.299070772631702	0.312	0.165	1	3	CG11360
0.00730588450727757	0.567187748378084	0.344	0.201	1	3	CG12512
0.00763024581009496	0.500918775356977	0.656	0.711	1	3	sgg
0.00798032113330311	0.556959583652157	0.375	0.24	1	3	Dif
0.00860830000350939	0.477643538923656	0.656	0.672	1	3	lola
0.00913695253108172	0.329858035357902	0.969	0.915	1	3	CG1572
0.0092224970942707	0.431424907928061	0.375	0.238	1	3	CG1902
0.00935707452826585	0.507491538170723	0.719	0.794	1	3	PRL-1
0.00989894056821959	0.490239736907845	0.562	0.506	1	3	CG7920
3.78975738001178e-140	0.645665424965951	0.474	0.012	5.8892829685383e-136	2	sn
5.70698750253993e-139	1.23468380637893	0.6	0.027	8.86865857894706e-135	2	rdgA
6.3888155679393e-133	1.03674370106451	0.516	0.017	9.92821939257768e-129	2	CG15115
1.04101662861114e-106	0.558946102358844	0.326	0.006	1.61773984086171e-102	2	NetB
9.84438303135902e-101	0.986959883455954	0.6	0.043	1.52981712307319e-96	2	CG15550
2.79684706976065e-96	1.88234945873018	0.547	0.037	4.34630034640805e-92	2	ImpL2
1.51416641281342e-91	1.06081106151107	0.8	0.104	2.35301460551206e-87	2	CG44325
5.96205273709595e-89	0.563930163540439	0.337	0.011	9.2650299534471e-85	2	SP1173
1.13378846437891e-78	0.558064727115814	0.4	0.023	1.76190727364482e-74	2	dlp
5.72546211311563e-78	0.963186926554508	0.6	0.061	8.89736812378169e-74	2	CG30054
1.70000823390388e-76	0.790867596314052	0.421	0.026	2.64181279548664e-72	2	CG13437
1.08495953822937e-70	0.661896975884931	0.484	0.042	1.68602712240844e-66	2	Inos
4.91431243802257e-56	0.779446543480815	0.579	0.088	7.63684152868707e-52	2	Dg
1.05989163382275e-51	0.510265771846069	0.379	0.035	1.64707159896056e-47	2	sog
4.49213283641881e-49	0.9927550761455	0.516	0.078	6.98077442779484e-45	2	kn
1.81801422083512e-43	0.640456696386969	0.305	0.027	2.82519409917778e-39	2	Sdc
9.78678624436182e-43	0.966638774905855	0.537	0.1	1.52086658237383e-38	2	Mkp3
7.20160083665968e-41	0.978924154616247	0.811	0.267	1.11912877001691e-36	2	CG6891
3.30041032231444e-34	0.845685492323123	0.811	0.284	5.12883764087664e-30	2	Tsp42Ee
4.60632143611481e-31	0.424741062106693	0.989	0.999	7.15822351172242e-27	2	awd
2.92830860235506e-26	0.530813075412809	0.989	0.998	4.55059156805976e-22	2	CG3800
4.41857795897308e-26	0.605646916008482	1	0.991	6.86647014824416e-22	2	Df31
7.06419477221033e-23	2.16417342803476	0.747	0.543	1.09777586760149e-18	2	IM18
7.20695052861863e-23	0.611975939203759	0.968	0.914	1.11996011214734e-18	2	rin
1.33901251935668e-22	0.825665041913085	0.642	0.256	2.08082545508028e-18	2	jim
2.91109177673695e-22	0.955854074447817	0.737	0.385	4.52383662104922e-18	2	ITP
8.8381467692366e-22	1.29521872134725	0.358	0.079	1.37344800793937e-17	2	fax
1.39082263315188e-21	0.940394471284178	0.821	0.507	2.16133837191802e-17	2	Hex-A
2.07042162606822e-21	0.702441742167828	0.389	0.096	3.21743520691002e-17	2	Ppa
4.30617646478837e-20	0.281544261695002	0.295	0.057	6.69179822628113e-16	2	CG12262
2.511353547325e-19	0.477561006563239	0.284	0.057	3.90264341254305e-15	2	odd
2.29545208118392e-18	0.464826877148605	0.358	0.091	3.56713253415982e-14	2	CG13917
3.23143051914844e-18	0.316141269250507	0.284	0.059	5.02164302675667e-14	2	jigr1
4.60252704281388e-17	0.712457864712614	0.779	0.481	7.15232702453277e-13	2	Ssdp
6.12037693067825e-17	0.464398306270639	0.958	0.927	9.511065750274e-13	2	FK506-bp2
1.09147736402152e-16	0.431062139345781	0.958	0.952	1.69615582368944e-12	2	Nlp
1.2374277206194e-16	0.666587437569569	0.842	0.585	1.92296267784255e-12	2	Tina-1
2.28858742878538e-16	0.378067805653605	0.368	0.106	3.55646486433248e-12	2	CG9674
4.84300218266325e-16	0.984086903117732	0.758	0.456	7.52602539185869e-12	2	scyl
8.1288324578933e-16	0.390790122129158	0.284	0.065	1.26322056395662e-11	2	UK114
8.13373875284633e-16	0.559327700218726	0.979	0.925	1.26398300219232e-11	2	His2Av
5.11113897154249e-15	0.413791964758522	0.284	0.069	7.94270996177702e-11	2	Ude
5.54499364032547e-15	0.409337435889412	0.979	0.982	8.61692011706578e-11	2	smt3
5.62624820591398e-15	0.282797330729528	0.989	0.999	8.74318971199033e-11	2	Cyp1
3.1857698291191e-14	0.456260904637983	0.905	0.755	4.95068631445107e-10	2	Hsp60
3.21838181242328e-14	0.357842745049802	0.453	0.165	5.00136533650577e-10	2	CG12910
3.63627320254794e-14	0.62018062325906	0.379	0.127	5.6507685567595e-10	2	tna
1.31242749906424e-13	0.473254580438752	0.916	0.89	2.03951233354583e-09	2	Nop60B
1.42437266725122e-13	0.378942902555954	0.979	0.954	2.2134751249084e-09	2	Ran
1.57016191564542e-13	0.543259837823629	0.589	0.298	2.44003161691298e-09	2	CG14207
1.61082530673124e-13	0.639233772947864	1	0.992	2.50322252666035e-09	2	CR40469
2.75646413386146e-13	0.741238583769724	0.905	0.854	4.28354526402072e-09	2	Hsp83
3.52682700168779e-13	0.669016571947129	0.989	0.983	5.48068916062282e-09	2	CR34335
4.40755844080925e-13	0.659647993755385	0.432	0.171	6.84934581701758e-09	2	CG34417
4.50423033685961e-13	0.460517733389239	0.979	0.923	6.99957394347983e-09	2	Rtnl1
5.43433226327173e-13	0.400295626569278	0.937	0.927	8.44495233712426e-09	2	Rbp2
6.57436018906181e-13	0.37188910695415	0.947	0.863	1.0216555733802e-08	2	CoVb
9.0504136691174e-13	0.382151628577596	0.979	0.982	1.40643428418084e-08	2	sqd
9.45953032616454e-13	0.788801582296336	0.653	0.374	1.47001101268597e-08	2	Hsp27
1.13200267898346e-12	0.491845597098013	0.295	0.087	1.7591321631403e-08	2	br
1.14647947369843e-12	0.328049984013119	1	0.988	1.78162910212736e-08	2	Hrb27C
1.59238877950239e-12	0.389216552913245	0.926	0.901	2.47457216334671e-08	2	FK506-bp1
2.24694495115836e-12	0.423521594968839	0.958	0.972	3.4917524541001e-08	2	HmgD
2.60875635560588e-12	0.46219978370286	0.937	0.895	4.05400737661154e-08	2	CG7911
3.81329884654935e-12	0.474407139861334	0.474	0.208	5.92586640753768e-08	2	elB
3.97140562889999e-12	0.500340672905384	0.958	0.898	6.17156434731058e-08	2	ctp
6.06947745561753e-12	0.481965152211815	0.853	0.697	9.43196796602964e-08	2	NHP2
7.08719631353588e-12	0.438898507971548	0.926	0.783	1.10135030712348e-07	2	Non2
7.20344535422344e-12	0.528718689220915	0.874	0.768	1.11941540804632e-07	2	hoip
7.6308704519017e-12	0.465486661936095	0.874	0.86	1.18583726822552e-07	2	mod
1.52652141381047e-11	0.293511772337208	0.347	0.117	2.37221427706147e-07	2	apt
1.70402838158247e-11	0.548348745362804	0.874	0.778	2.64806010497915e-07	2	His3.3A
1.79486694051858e-11	0.690834325862399	0.853	0.712	2.78922322556587e-07	2	Akap200
2.57986790844694e-11	0.358348814147192	0.474	0.203	4.00911472972654e-07	2	DCP2
4.40555194562253e-11	0.608036197630972	0.737	0.498	6.8462277234974e-07	2	Pen
2.68421149593738e-10	0.416620687474608	0.895	0.854	4.17126466468669e-06	2	nop5
2.80340708140182e-10	0.323775917914219	0.979	0.948	4.35649460449842e-06	2	porin
3.49212577537631e-10	0.318625847695437	0.989	0.991	5.42676345493479e-06	2	betaTub56D
4.85125904953438e-10	0.478102910819887	0.937	0.864	7.53885656297642e-06	2	Gapdh2
4.99066778552677e-10	0.445940903711024	0.453	0.215	7.7554977387086e-06	2	Nup93-1
7.37790836292739e-10	0.35392641543286	0.958	0.874	1.14652695959892e-05	2	eEF1delta
7.93006081315221e-10	0.352917302214224	0.368	0.156	1.23233145036385e-05	2	CG7154
9.3980977373517e-10	0.565815402442569	0.716	0.494	1.46046438838445e-05	2	Dsp1
1.04018450722398e-09	0.365606441915159	0.926	0.915	1.61644672422606e-05	2	CG11267
1.11768698122161e-09	0.478784416197768	0.495	0.243	1.73688556881839e-05	2	wde
1.80748153797521e-09	0.49942961859454	0.853	0.706	2.80882631001347e-05	2	Pabp2
2.04314925676881e-09	0.280811574202012	0.358	0.143	3.17505394501874e-05	2	pr
2.07213040899679e-09	0.356376390235482	0.947	0.947	3.22009065558102e-05	2	HmgZ
3.00580367944794e-09	0.30697228491979	0.989	0.988	4.6710189178621e-05	2	14-3-3epsilon
3.80781364735798e-09	0.392937588246729	0.453	0.222	5.9173424079943e-05	2	Ilp6
3.90489873382667e-09	0.395157199867684	0.768	0.554	6.06821263236664e-05	2	CG13096
4.07385985469028e-09	0.285171655810737	0.305	0.113	6.3307782141887e-05	2	CG15083
4.26984022545713e-09	0.365691782653594	0.905	0.854	6.63533171036039e-05	2	Tom7
4.59718447261054e-09	0.295555241057413	0.432	0.202	7.14402467043678e-05	2	RpII15
5.58871321539915e-09	0.509051276109751	0.505	0.291	8.68486033673028e-05	2	CG18815
6.04604293233214e-09	0.465772541001763	0.621	0.409	9.39555071684415e-05	2	hts
7.04598185905556e-09	0.910071907378576	0.653	0.475	0.000109494558089723	2	CR45018
1.07212384392192e-08	0.456173988323555	0.8	0.661	0.000166608045345467	2	Eno
1.12963023052075e-08	0.651866033004077	0.453	0.249	0.000175544537822924	2	CG9953
1.15392038112185e-08	0.468292024695278	0.653	0.422	0.000179319227226336	2	CG10777
1.28634974507081e-08	0.402683290913662	1	0.994	0.000199898750384005	2	14-3-3zeta
1.36973456631244e-08	0.485988518784488	0.842	0.73	0.000212856751604954	2	CG6767
1.83349219554245e-08	0.39984343636607	0.684	0.472	0.000284924687187296	2	CG11180
1.83924097060966e-08	0.376450601432971	0.832	0.727	0.000285818046832741	2	CG7637
1.87281066395635e-08	0.292726673691786	0.947	0.956	0.000291034777178817	2	CG16817
2.15814740949327e-08	0.570865884118174	0.516	0.308	0.000335376107435254	2	Tpi
2.77755431345891e-08	0.423093997046283	0.421	0.209	0.000431631940311514	2	CG3638
2.99993801353314e-08	0.603283294127455	0.642	0.439	0.00046619036730305	2	A2bp1
3.48967677863474e-08	1.03625824052125	0.358	0.161	0.000542295771399839	2	Hsp23
3.83944077652006e-08	0.275140167756778	0.316	0.127	0.000596649096671217	2	yip2
4.62246340107992e-08	0.321739884803942	0.316	0.131	0.000718330812527819	2	pcs
5.64973964659833e-08	0.275318447069116	0.379	0.174	0.000877969541081381	2	CG9004
5.67786005395174e-08	0.381713953606813	0.884	0.806	0.0008823394523841	2	Su(var)205
7.93452641968568e-08	0.991079688809699	0.695	0.586	0.00123302540561915	2	CrebA
8.39985027208741e-08	0.366739593501658	0.453	0.252	0.00130533673228238	2	Pglym78
9.15974556566646e-08	0.508183876909695	0.832	0.737	0.00142342446090457	2	Tm1
