p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
0	5.04792859966571	1	0.025	0	11	CG15550
0	3.67107652391109	0.514	0.002	0	11	mthl7
0	2.86735769477471	0.886	0.001	0	11	tau
0	2.84120223505744	0.9	0.002	0	11	Antp
0	1.9702239613628	0.614	0.004	0	11	CG15549
0	1.93669632435088	0.729	0.018	0	11	CG15115
0	1.33489629793615	0.471	0.001	0	11	Toll-4
0	1.06670034425408	0.329	0.001	0	11	CG34353
0	0.796577417800991	0.286	0	0	11	Cpr5C
1.60877898692373e-305	2.31916953200739	0.814	0.028	2.50004254567947e-301	11	CG44325
2.63912440479629e-277	2.03428157774032	0.757	0.026	4.10119932505343e-273	11	CG30054
1.67335528014352e-256	2.22193937445249	0.543	0.013	2.60039410534303e-252	11	ImpL2
4.24442684701994e-255	2.2107045579772	0.771	0.03	6.59583932026899e-251	11	CG6287
1.06985879247149e-251	1.31461501808829	0.471	0.01	1.66256056350069e-247	11	sm
1.05304884269706e-238	0.973307627233961	0.286	0.003	1.63643790155123e-234	11	CG42342
4.19197640577879e-216	2.25779139108156	0.857	0.047	6.51433133458023e-212	11	kn
5.79982902769462e-197	2.61635543060871	1	0.076	9.01293430903744e-193	11	fax
1.2487643006005e-159	3.62971188295803	0.814	0.06	1.94057972313318e-155	11	CG6023
7.72996533390911e-154	0.970217703090401	0.286	0.006	1.20123661288948e-149	11	5-HT1B
1.76701571021537e-148	3.03207986918715	0.5	0.022	2.74594241367468e-144	11	CG9451
2.28920186000418e-100	1.24010924501207	0.386	0.019	3.5574196904465e-96	11	rdgA
1.97821574474781e-96	2.37872623689629	0.486	0.033	3.0741472673381e-92	11	Pepck
9.23721124771003e-87	0.997716535497626	0.386	0.022	1.43546262789414e-82	11	noc
2.24278732431233e-65	1.48725187546548	0.629	0.087	3.48529150198136e-61	11	elB
4.42117854696292e-63	2.22386910534837	0.786	0.146	6.87051146198038e-59	11	CG15784
1.67096494664923e-60	1.7384226721558	0.714	0.128	2.59667952709291e-56	11	Fur1
7.01791463995352e-42	1.98704826935445	0.9	0.398	1.09058393504878e-37	11	CG12163
6.32038263469793e-39	1.8226404613452	0.871	0.362	9.82187461432058e-35	11	ced-6
3.34027713241513e-36	1.7876651920047	0.929	0.698	5.19079066377312e-32	11	Gel
2.86642072988182e-34	1.57574069656459	0.957	0.817	4.45441781423635e-30	11	CG2865
9.12526566222052e-34	1.65599986198962	0.871	0.463	1.41806628390907e-29	11	CrebA
3.43846813725092e-33	1.32831955833152	0.514	0.108	5.34337948528793e-29	11	chrb
1.80037850962205e-32	1.28878288941419	0.986	0.916	2.79778820395267e-28	11	CR40469
7.80826162455953e-28	1.01579579442007	0.329	0.049	1.21340385645655e-23	11	CR44430
1.06055121830394e-27	1.49242362557015	0.8	0.393	1.64809659324432e-23	11	ham
1.81419333654069e-27	1.17306588029507	0.957	0.935	2.81925644498423e-23	11	CR34335
4.39363331049382e-24	1.18729346002171	0.986	0.849	6.8277061645074e-20	11	CR43855
2.10521350499626e-23	1.0940095894222	0.929	0.831	3.27150178676419e-19	11	AnxB11
6.83908541001655e-23	1.22190668506158	0.857	0.629	1.06279387271657e-18	11	CG13631
1.15493352252369e-21	0.697067463121258	0.971	0.946	1.79476669400181e-17	11	His4r
1.56777947592859e-21	0.970471859643457	0.929	0.906	2.43632930559303e-17	11	Oda
5.50418834919093e-21	0.877543409022563	0.857	0.373	8.5535086946427e-17	11	IM18
2.24052104316524e-20	0.96561154122147	0.9	0.739	3.48176970107878e-16	11	Gapdh2
3.6201662005557e-20	0.894675663908493	0.343	0.072	5.62573827566356e-16	11	Lip4
1.82000467844716e-19	0.999050204929743	0.514	0.168	2.82828727030689e-15	11	dally
3.9647017423902e-19	1.18631999377604	0.429	0.12	6.16114650767436e-15	11	Swim
1.25747018375935e-17	1.71557887914112	0.629	0.324	1.95410866556203e-13	11	h
1.10459712851681e-16	1.0662242206953	0.586	0.262	1.71654393771513e-12	11	CG18815
2.38386710730828e-16	0.841544176366456	0.971	0.891	3.70452948475706e-12	11	Xrp1
3.69134179126995e-16	1.21711109394454	0.671	0.38	5.7363451436335e-12	11	brat
4.0884701661921e-16	1.01819966511009	0.6	0.278	6.35348263826253e-12	11	trol
6.30845937765949e-15	0.630646421367042	1	0.794	9.80334587288285e-11	11	Ance
1.26674296730897e-14	1.0447122069788	0.471	0.18	1.96851857119813e-10	11	CG5196
1.44185402816599e-14	0.259964038965288	1	0.999	2.24064115976995e-10	11	RpS15Aa
4.78171525048954e-13	0.965781726270884	0.5	0.215	7.43078549926074e-09	11	CG5059
4.86495933309599e-13	1.09369084451962	0.5	0.216	7.56014680363118e-09	11	ITP
5.80042774262995e-13	1.11866985939197	0.729	0.522	9.01386471204694e-09	11	CG6770
1.11151380605946e-12	1.06421597151849	0.514	0.235	1.7272924546164e-08	11	CG43739
3.77765786790768e-12	0.440158587156541	1	0.986	5.87048032672854e-08	11	Df31
4.48775173583622e-12	0.877427781993929	0.914	0.838	6.97396619748949e-08	11	CG8620
9.92401758797659e-12	0.767255516644272	0.271	0.072	1.54219233317156e-07	11	Ance-2
1.11286007441546e-11	0.969732383427342	0.414	0.166	1.72938455564163e-07	11	aPKC
6.34299879122244e-11	0.817345693141474	0.714	0.541	9.85702012155966e-07	11	CG9836
1.29379428820577e-10	0.701379302320861	0.957	0.918	2.01055632387176e-06	11	Hsc70-3
1.42485514034078e-10	1.02782230268706	0.843	0.878	2.21422488808958e-06	11	Gadd45
2.67966165066885e-10	0.97662902697925	0.6	0.386	4.16419420513939e-06	11	Ssdp
3.76731393852162e-10	1.09232439794645	0.6	0.374	5.85440586046259e-06	11	Hsp27
4.1483863549261e-10	0.783720132350219	0.271	0.081	6.44659239555516e-06	11	Dg
8.02597390372855e-10	0.944804604081063	0.814	0.81	1.24723634463942e-05	11	Hsromega
1.40064512190109e-09	0.320522682414981	1	0.988	2.17660251943429e-05	11	alphaTub84B
6.4941785601839e-09	0.984822152005705	0.371	0.161	0.000100919534825258	11	ftz-f1
1.32829671353752e-08	0.949153759538093	0.629	0.475	0.000206417309283731	11	CG5953
1.93039461984615e-08	0.818605290526414	0.743	0.624	0.000299983323924091	11	LamC
2.11890391585528e-08	0.838942725796356	0.643	0.484	0.000329277668523911	11	Su(Tpl)
2.52676218680136e-08	0.643355503613502	0.8	0.775	0.000392658843828931	11	Unr
6.56363810512983e-08	0.948947358224177	0.629	0.512	0.00101998936153718	11	CG11486
