p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
2.46408329141449e-24	1.1514172254094	0.993	0.915	3.82918543485812e-20	4_3_5	Ance
2.82114724095762e-23	0.968243008730225	0.975	0.866	4.38406281244814e-19	4_3_5	GstO3
9.39964817864833e-17	0.741109534105568	0.962	0.89	1.46070532696195e-12	4_3_5	Tep4
2.28447407384374e-16	0.673814781712674	0.908	0.659	3.55007271075317e-12	4_3_5	Tapdelta
2.58063634184708e-16	0.386701698032651	0.999	1	4.01030887523037e-12	4_3_5	awd
8.46412263400706e-16	0.411474092986267	0.992	0.963	1.3153246573247e-11	4_3_5	CG1746
2.30292484198278e-14	0.562470594138112	0.975	0.89	3.57874520444124e-10	4_3_5	Crc
3.6085009311785e-14	0.693014137080444	0.812	0.537	5.60761044705138e-10	4_3_5	CG5885
1.95558619283932e-12	0.663105952796863	0.727	0.378	3.03898094367231e-08	4_3_5	Sec61gamma
2.46211659621437e-12	0.544898413354912	0.89	0.707	3.82612919051713e-08	4_3_5	Sec61beta
1.58992650209915e-11	0.397782267588068	0.992	1	2.47074578426208e-07	4_3_5	CG3800
5.34543951932627e-11	0.561073244806268	0.814	0.622	8.30681301303302e-07	4_3_5	l(1)G0320
7.81934896838991e-11	0.626915621196957	0.703	0.439	1.21512682968779e-06	4_3_5	SsRbeta
1.59259733826109e-10	0.501729440013868	0.979	0.902	2.47489626365773e-06	4_3_5	sea
1.75772603688498e-10	0.371737220223632	0.978	0.902	2.73150626131926e-06	4_3_5	ATPsyn-beta
2.53096445606996e-10	0.314140464541328	0.995	0.988	3.93311876473272e-06	4_3_5	sesB
4.33153152520518e-10	0.986745049898882	0.713	0.415	6.73119999016886e-06	4_3_5	CecA2
5.17447857649153e-10	0.757674821782062	0.653	0.293	8.04113970786784e-06	4_3_5	PGRP-LB
8.6401451199664e-10	0.576917614194276	0.919	0.854	1.34267855164278e-05	4_3_5	CG42566
9.53588340226566e-10	0.508145655165063	0.943	0.756	1.48187628071208e-05	4_3_5	zfh1
4.40066651932376e-09	0.822404177175112	0.451	0.146	6.83863577102912e-05	4_3_5	Lip4
4.47923587562632e-09	0.351801205953516	0.901	0.866	6.96073255072331e-05	4_3_5	CG32276
4.85403734789799e-09	1.37273990512755	0.577	0.256	7.54317403863347e-05	4_3_5	Dro
6.2288335549931e-09	1.2671668030664	0.58	0.329	9.67960734445927e-05	4_3_5	CG33225
7.93105013447599e-09	0.503439648617518	0.741	0.451	0.000123248519089757	4_3_5	Sec61alpha
9.81875653558976e-09	1.20060324490455	0.597	0.317	0.000152583476563065	4_3_5	CecA1
1.43806971543712e-08	0.703460757007188	0.786	0.585	0.000223476033778928	4_3_5	CG44250
1.62160436741655e-08	0.491862870384487	0.916	0.744	0.000251997318696531	4_3_5	HmgZ
1.63714147892248e-08	0.431683705542181	0.809	0.585	0.000254411785824553	4_3_5	Ald
3.3241458466703e-08	0.510794803023406	0.842	0.659	0.000516572264572564	4_3_5	LM408
6.09562279066708e-08	0.420739763841481	0.532	0.195	0.000947259781669664	4_3_5	CG3011
6.48025336577609e-08	0.454477699512121	0.797	0.573	0.0010070313730416	4_3_5	mthl6
9.03394141165398e-08	0.473190572719349	0.561	0.268	0.00140387449537103	4_3_5	CG3902
9.16770391943249e-08	0.429807228550028	0.97	0.927	0.00142466118907981	4_3_5	CG42394
9.77169407979309e-08	0.591973447330406	0.832	0.598	0.00151852125999985	4_3_5	CG43236
1.11761624874582e-07	0.545048785534279	0.807	0.646	0.00173677565055101	4_3_5	Nrt
1.22172449404989e-07	0.285320588351866	0.973	0.951	0.00189855986375353	4_3_5	blw
1.3436959232849e-07	0.354527468260083	0.93	0.805	0.00208810346478474	4_3_5	Rel
1.55506260221786e-07	0.62204610477793	0.447	0.183	0.00241656728384655	4_3_5	Sodh-2
1.97450283121339e-07	0.319874989470836	0.955	0.89	0.0030683773997056	4_3_5	CG7777
2.09576902430252e-07	0.473952302148603	0.813	0.622	0.00325682506376611	4_3_5	CG43210
2.5249477994122e-07	0.432650482763115	0.923	0.768	0.00392376888028656	4_3_5	Jra
2.95614437932234e-07	0.462340496902884	0.597	0.305	0.00459384836546691	4_3_5	CR42491
3.12045028672775e-07	0.463138956670464	0.507	0.244	0.00484917974557493	4_3_5	TRAM
3.13699570482549e-07	0.863624828070863	0.52	0.244	0.00487489132529881	4_3_5	AttA
3.52650927877141e-07	0.581933317607523	0.599	0.366	0.00548019541921077	4_3_5	CR42715
